"iteration","n_tot","n_rba","est_tot_DU","est_rba_DU","sd_tot_DU","sd_rba_DU","CoV_tot_DU","CoV_rba_DU","frcAct","ba_DU"
209,5,5,377.545536167284,58.2639918911586,38.6582850990582,8.37930603807569,0.102393701939915,0.143816202187602,-0.08,219.973100577938
210,5,5,365.83582168655,59.3928138512272,28.5860240039259,3.02448103635743,0.0781389418678047,0.0509233498169229,-0.08,217.2801885754
211,5,5,373.162836136301,61.1272907741115,24.7003001307819,1.71264935357999,0.066191747245055,0.0280177533126551,-0.08,228.104331905958
212,5,5,367.136872709506,57.6136623258976,45.4536528465031,1.99405994118425,0.123805741741631,0.0346108867355913,-0.08,211.520998116715
213,5,5,367.229842766991,55.2291951606405,17.6516992264382,2.56887463714852,0.0480671698504586,0.0465129833899742,-0.08,202.818086549895
214,5,5,396.89822256167,56.6922281208162,30.9180227482868,4.41563053874939,0.0778991212123224,0.0778877579011233,-0.08,225.010445742127
215,5,5,393.672406707969,58.9732359717197,36.1887291572941,5.11008431562183,0.0919259987254816,0.086650905812127,-0.08,232.161357363439
216,5,5,420.206939791223,60.1756811131182,36.1627823498676,2.71473724965899,0.086059460055169,0.0451135275819451,-0.08,252.862388103959
217,5,5,347.173986039511,58.3367830432509,33.4636430953545,1.77716185890232,0.0963886824502631,0.0304638303004253,-0.08,202.530135018476
218,5,5,394.422893978085,60.3809585478205,36.4390320106015,6.34077471778883,0.09238569202483,0.105012819774417,-0.08,238.156324116022
219,5,5,368.494654773241,59.3429836394362,44.2944293545224,4.35864263552659,0.12020372285123,0.073448323090888,-0.08,218.675722694281
220,5,5,399.832502133533,58.7592667575346,39.414968795195,5.87235482409964,0.098578701293352,0.0999392121132389,-0.08,234.938646511967
221,5,5,362.917462605445,57.4715855757971,24.4147580349093,7.05902589780311,0.0672735829784319,0.122826364142907,-0.08,208.574420090799
222,5,5,354.152781005426,59.508517556882,27.0866890724357,7.909117928332,0.0764830619020913,0.1329073257584,-0.08,210.7510698628
223,5,5,379.219815930006,59.0822046154403,18.3055904316306,3.57063222973369,0.0482717138257599,0.0604349863545977,-0.08,224.051427590062
224,5,5,358.515599563292,60.3538118406972,30.5593985404215,3.48541461327344,0.085238685785628,0.0577497014185802,-0.08,216.377830379977
225,5,5,359.405311239365,58.0246606454302,17.5893406562307,3.42902029003403,0.0489401244393858,0.0590959128737978,-0.08,208.543712188294
226,5,5,363.309311175872,60.5903901986632,31.9150501070386,2.71790388667191,0.0878453954393397,0.0448570124364684,-0.08,220.130529269537
227,5,5,364.219829420582,59.2476184476864,24.0754442965428,6.49624543240394,0.0661014100600816,0.109645680326204,-0.08,215.79157484592
228,5,5,384.764737131223,60.530105858824,36.1674485151429,5.16641679704799,0.0939988648253077,0.085352845889577,-0.08,232.898502692955
229,5,5,390.078641694607,60.460998749656,20.5155069774702,3.48978690741615,0.0525932588576122,0.0577196371145953,-0.08,235.845442677652
230,5,5,390.608345611887,56.6329860624348,17.0532148673521,6.27502894520654,0.0436580914333469,0.110801661390213,-0.08,221.213169929087
231,5,5,377.149965062174,56.5117714752235,38.3468647482186,4.44524944089805,0.101675376642013,0.0786605927376915,-0.08,213.134126374821
232,5,5,375.982071028285,57.6168769298738,14.2496255784375,5.61656868272874,0.0378997475583496,0.0974813107202033,-0.08,216.629127142758
233,5,5,378.289231341354,59.6462680674936,30.3554842558791,5.80361091300663,0.0802441141352169,0.097300486703367,-0.08,225.635408996325
234,5,5,352.957290434441,58.600221479101,13.3840831447362,4.11823755196036,0.0379198376332226,0.0702768257186378,-0.08,206.833753921216
235,5,5,378.150412761893,59.6230025255029,34.6792994573164,3.72351824723536,0.0917076863780993,0.0624510354982992,-0.08,225.464630151223
236,5,5,378.524169354031,56.101570730652,32.7699755059964,4.04065766187905,0.0865730068489943,0.0720239666956662,-0.08,212.358004602765
237,5,5,367.857785253192,60.1408199119351,20.1373709992965,1.63061987039445,0.0547422721675882,0.0271133628171712,-0.08,221.232688161155
238,5,5,376.492665700094,55.608989661586,33.7967419541433,4.51468847591744,0.0897673315662012,0.0811863064477887,-0.08,209.363767545795
239,5,5,391.330338071774,60.2974124303229,34.16530666374,4.60887670626566,0.0873055404599727,0.076435729503177,-0.08,235.962067912114
240,5,5,382.173055672677,56.0655289794767,18.222536925955,4.4070383536457,0.0476813753755634,0.0786051328483664,-0.08,214.267345279916
241,5,5,369.478028730958,59.7733142557921,24.582878039305,3.05247558738561,0.066534072739696,0.0510675311448005,-0.08,220.849263219461
242,5,5,355.03273104207,61.6321194712341,19.1064821207111,3.12521014706844,0.0538161145442309,0.0507074910595455,-0.08,218.814196957834
243,5,5,387.177535707413,58.0591941860173,38.6254565522728,3.9650388031564,0.099761615770657,0.0682930388329661,-0.08,224.792157301003
244,5,5,381.705545940046,60.4445539103772,35.7876842010224,3.9355568338541,0.0937573073843771,0.0651101973502767,-0.08,230.720214494631
245,5,5,360.941534770878,59.8876996207673,23.0806612999386,3.3262377740435,0.0639457060950051,0.0555412512937809,-0.08,216.159582150171
246,5,5,377.155967670465,62.0481604935898,6.24473596703972,5.96190700312811,0.0165574364515849,0.0960851531407451,-0.08,234.018340131322
247,5,5,381.338422506968,56.0584384697954,31.1949132177654,2.44333553792902,0.0818037506230975,0.0435855083484978,-0.08,213.772364942757
248,5,5,375.542304109208,62.9994094056126,23.9589915111108,1.92389200796409,0.0637983823631851,0.0305382546616809,-0.08,236.589433657031
249,5,5,384.009343247264,60.6167054969162,39.8160467357788,4.71246505207425,0.103685098906933,0.0777420186967103,-0.08,232.773812676836
250,5,5,390.96469130495,60.6995776431245,26.4118536798249,1.72843539391909,0.067555598413934,0.0284752458094718,-0.08,237.313916355851
251,5,5,358.95856709324,58.7422004660581,25.5261433279222,4.38020940847114,0.0711116704488397,0.0745666552107131,-0.08,210.860161072001
252,5,5,369.347348314858,59.4567047900568,22.4644740300021,4.10833751787127,0.0608220801705927,0.0690979685533855,-0.08,219.601762537468
253,5,5,357.376064924876,58.5737775355775,38.0243095061441,3.12144028641712,0.106398590275309,0.0532907457525882,-0.08,209.328661234498
254,5,5,367.312300278901,55.6866185352896,15.5214010026254,6.00859876038147,0.0422566872681367,0.107900226632969,-0.08,204.543799489509
255,5,5,401.877461318332,56.6660516751276,40.6816919016099,3.55501575963594,0.101229095476408,0.0627362530923668,-0.08,227.728089901337
256,5,5,380.943311255462,60.8218885629202,14.951653541289,5.00504095937158,0.0392490249848812,0.0822901274134865,-0.08,231.696916259695
257,5,5,373.278329374375,59.4939225439732,39.1984882006682,5.34158433583798,0.1050114220838,0.089783697349757,-0.08,222.077920151428
258,5,5,350.376246304596,59.5873556129248,27.0130460232532,2.39798957323054,0.0770972527623053,0.0402432621579603,-0.08,208.779939868737
259,5,5,378.890876597989,60.2618974484497,29.1450063192886,5.81553919938842,0.0769219005244405,0.0965044156527472,-0.08,228.326831497012
260,5,5,369.536460894009,61.436660917749,26.0044608733256,3.67527207607482,0.070370487422036,0.0598221326024741,-0.08,227.030862446903
261,5,5,364.959254212904,56.4026535150017,25.9557049910504,4.4005289325725,0.071119459751824,0.0780198919435956,-0.08,205.846703624639
262,5,5,390.907483719568,62.2584095237285,16.7249854802437,5.39678350489898,0.0427850224843533,0.0866836070208654,-0.08,243.372782073031
263,5,5,384.953736705264,59.8982513062109,17.2826115885024,3.12876399486603,0.0448952950461543,0.0522346466989698,-0.08,230.580556624368
264,5,5,366.807740274555,58.1877614515687,41.300951704098,2.70114767459164,0.112595638448589,0.0464212337303934,-0.08,213.437212896848
265,5,5,353.864985416135,57.6595513980591,21.1198973460366,2.78517063994927,0.059683490078003,0.0483037167722922,-0.08,204.036963145751
266,5,5,373.901617000664,59.3198417791349,42.0487882130004,3.98965190604357,0.112459498170412,0.067256617455222,-0.08,221.797847614421
267,5,5,377.053872877899,58.1117055070505,29.1928518486033,5.25899182238908,0.0774235565485275,0.0904979775847574,-0.08,219.112436209733
268,5,5,371.912447920939,59.4865110784008,40.1544735047277,2.24597932844391,0.107967543784024,0.0377561112213121,-0.08,221.237739534441
269,5,5,410.54561042448,59.0914839886523,21.494012521865,3.82729728220806,0.0523547493289272,0.0647690161740233,-0.08,242.597493650096
270,5,5,378.328522248619,60.0300975493568,20.957552991128,2.19461293583557,0.0553951176257223,0.0365585435544421,-0.08,227.110980962886
271,5,5,386.354820787949,58.421385021733,32.2726086573489,5.22180739457118,0.0835310106692358,0.089381780192795,-0.08,225.713837402554
272,5,5,381.458885570726,58.0457716085143,39.1042559478593,3.91998499339941,0.102512374012085,0.067532653710549,-0.08,221.420753498768
273,5,5,378.004772464153,58.6156827597122,22.2969338594134,3.9612007819708,0.0589858527818662,0.0675791971614364,-0.08,221.57007824416
274,5,5,387.332474269576,59.0345635024151,36.4945558696876,3.47842564946408,0.0942202327303135,0.058921849220106,-0.08,228.660035488149
275,5,5,343.30372492103,58.6227360432062,33.8961229892713,6.7054948577337,0.0987350865390941,0.114383860432437,-0.08,201.25403648695
276,5,5,363.180133549993,56.7362255252971,35.660825143435,4.3079723961734,0.098190462112725,0.0759298377057634,-0.08,206.054699633999
277,5,5,394.913607998731,56.2491558177286,30.6367952779091,2.81002542930493,0.077578474525516,0.049956757367357,-0.08,222.13557070862
278,5,5,353.151949643955,58.5043711447022,28.3549268107129,3.73648226928261,0.0802910102557842,0.0638667196343493,-0.08,206.609327324451
279,5,5,357.118689235352,58.7681963066136,18.4011210432683,1.36705049487952,0.0515266257351807,0.0232617398660179,-0.08,209.872212337437
280,5,5,409.978839001877,58.2549925852829,48.1370764132067,3.61745392255562,0.117413563418053,0.0620968909619174,-0.08,238.833142261772
281,5,5,382.395619893117,60.8195942567637,36.8926333061416,5.61810570745679,0.09647765661242,0.0923732848946457,-0.08,232.57146447463
282,5,5,361.393791302805,59.2977258895541,19.008488578087,0.914903396413806,0.0525977176020719,0.015428979487643,-0.08,214.298299748604
283,5,5,365.761507705007,58.7186465754917,16.2377734382084,3.54997514274593,0.0443944294195781,0.0604573734202456,-0.08,214.770207018493
284,5,5,390.906901764142,60.1524508834957,29.0395391024408,2.05309974622301,0.0742876090736359,0.0341316058791933,-0.08,235.14008208387
285,5,5,376.163271795524,56.7280297008341,15.6593394490768,1.61965802010294,0.0416291026349561,0.0285512828251662,-0.08,213.390012547794
286,5,5,358.779630333477,60.9394354964894,16.4007394685603,6.39407253359325,0.0457125714002109,0.104925037153677,-0.08,218.638281401612
287,5,5,393.117591815348,61.168533347915,27.1424246112508,3.05513966053265,0.0690440346002116,0.0499462631081179,-0.08,240.464265246092
288,5,5,398.435555044056,58.487076857858,14.7762491131757,3.95814477497095,0.037085669002461,0.0676755445410699,-0.08,233.03330930765
289,5,5,358.127468684105,60.5240704739199,28.051517506711,2.06062423453536,0.0783283047507715,0.0340463590502112,-0.08,216.753321532833
290,5,5,374.58122902339,58.7129588828854,22.0333011960145,2.78287619872006,0.0588211567714159,0.0473979893309594,-0.08,219.92772297951
291,5,5,389.824387901659,59.4018066392662,24.2631210418727,5.96489038328744,0.0622411572874543,0.100415975889603,-0.08,231.562729134046
292,5,5,362.964080658521,61.477621344634,22.4958027604634,4.02469792542717,0.0619780412421239,0.0654660645190765,-0.08,223.141683124278
293,5,5,368.665059368101,58.1422988424638,21.920797585011,2.12338550749815,0.0594599271831826,0.0365204945413571,-0.08,214.350340545548
294,5,5,386.762440258931,61.9369051448522,43.9508575020363,3.93027730044197,0.113637863781736,0.0634561460772088,-0.08,239.54868575909
295,5,5,352.53881729904,60.6971345863031,26.2817024444735,2.81259887367385,0.074549811694013,0.0463382479723933,-0.08,213.98096040496
296,5,5,387.715334538364,57.6941749028795,41.6605247838074,3.30991512913447,0.107451320782581,0.0573700054590654,-0.08,223.689163233848
297,5,5,402.860769265162,58.5844047734904,15.5429940140505,6.9361918911874,0.0385815527344638,0.118396558230904,-0.08,236.0135837399
298,5,5,371.332409464032,58.7361800469094,21.2116895878401,3.19433137664252,0.0571231840992718,0.0543843909170017,-0.08,218.106472595321
299,5,5,362.812343144056,58.0258256393938,28.5435990348186,3.75399923122853,0.0786731751942772,0.0646953178151752,-0.08,210.524857630969
300,5,5,383.652815665261,59.1281520459182,21.5364074091775,5.02509453883209,0.056135147533931,0.0849864973782651,-0.08,226.846820175002
301,5,5,372.158850030069,60.810329870862,43.1122732340803,2.77644135823795,0.115843740463506,0.0456573967635771,-0.08,226.311024346892
302,5,5,385.325711518111,60.9648749540596,44.7356465554437,4.138823656035,0.116098264969637,0.0678886598086822,-0.08,234.913338192857
303,5,5,365.143595855686,60.9653164539669,24.9372769221095,2.54040157533259,0.0682944386951959,0.0416696200904784,-0.08,222.610948724813
304,5,5,393.627040606536,59.3230697544528,31.0589541417838,3.47398091647089,0.0789045236676966,0.0585603700356409,-0.08,233.511643871403
305,5,5,347.400457735611,59.3401811675758,29.9917424511673,4.96564203037498,0.0863319025157777,0.08368093815474,-0.08,206.1480609973
306,5,5,361.86957416136,59.2589352212881,33.8030995488043,3.59511766869601,0.0934123838047,0.060667942400094,-0.08,214.440056537832
307,5,5,365.35771774509,60.6932079838264,27.0740670631487,2.53076541369737,0.074102901754051,0.0416976709217903,-0.08,221.747319515989
308,5,5,417.671939284843,57.5580282038491,24.4277084611,3.99386638303756,0.0584853952672191,0.069388519858477,-0.08,240.403732613134
309,5,5,379.077118964339,59.6188237730069,34.8764027403311,2.97717319697433,0.092003449946057,0.049936798624368,-0.08,226.001319519141
310,5,5,352.721157211655,58.5711830673977,30.7307951895763,4.09391080622707,0.0871248989783051,0.0698963311278214,-0.08,206.592954707882
311,5,5,365.444970333656,58.4952492361359,33.9881462608612,3.37658962981123,0.0930048270464074,0.0577241686103513,-0.08,213.767946217595
312,5,5,367.693581243589,59.2115915937546,37.3191147452203,2.33673437317612,0.101495148811143,0.039464137177873,-0.08,217.717221642404
313,5,5,371.851022896269,55.1819550611722,33.3607245084417,2.24161395029672,0.0897152957886254,0.0406222278245083,-0.08,205.194664349129
314,5,5,363.157357626891,62.35648263424,34.4595558359952,2.59069449449516,0.0948887723525047,0.0415465142524349,-0.08,226.452154643577
315,5,5,377.310199924832,58.1692837277349,34.9395249267127,4.75069178147696,0.0926015912998731,0.081670109670129,-0.08,219.47864072796
316,5,5,368.025292801914,59.6480847659443,25.1917236240701,3.96262297754205,0.0684510660456952,0.0664333648446746,-0.08,219.5200386106
317,5,5,358.546909738266,60.0734048068161,36.2493550908466,4.93008155217189,0.101100732167259,0.082067623235707,-0.08,215.391336509398
318,5,5,367.203600945555,56.4488689655318,29.4479276200689,2.99367855239282,0.0801950948853445,0.0530334550054632,-0.08,207.282279534471
319,5,5,362.059689831257,59.3049294339263,13.5397761853143,2.8954473829148,0.0373965303666496,0.0488230474355546,-0.08,214.719243563119
320,5,5,370.006918513994,62.2658100983926,9.74666588622506,2.54719276410312,0.02634184767509,0.0409083694579423,-0.08,230.387805232838
321,5,5,367.689058962154,61.5031974795498,26.1710878026875,5.53698313283708,0.0711772275100011,0.0900275653908589,-0.08,226.140528044192
322,5,5,371.530893458049,60.9564950549102,42.1815037843097,3.432960090202,0.113534310408759,0.0563182001706226,-0.08,226.472210698219
323,5,5,353.312424581408,57.3742805834898,18.7926380052315,3.79383219783736,0.0531898588833844,0.0661242661215884,-0.08,202.710461815668
324,5,5,351.196438216962,61.6367292025719,12.7786849966839,2.72541384281883,0.0363861463446547,0.0442173664644279,-0.08,216.465997592867
325,5,5,370.062170137916,58.7161485871027,25.5136195741891,3.88301230516333,0.0689441440736312,0.0661319313102265,-0.08,217.286253682836
326,5,5,404.209924328124,61.4195671084138,36.9122066387505,3.32036890088317,0.0913193972169432,0.0540604412763488,-0.08,248.263985731581
327,5,5,363.6252241495,59.597945634955,46.9520873496604,5.71767039308095,0.129122195687823,0.0959373738836973,-0.08,216.713163403602
328,5,5,370.955749058145,62.7061607695947,22.0289927658947,6.03754947701002,0.0593844220552618,0.096283194552353,-0.08,232.612108388455
329,5,5,349.949351988795,60.4620675585164,26.7081287953358,2.82722852272137,0.0763199835734828,0.0467603678948808,-0.08,211.586613620056
330,5,5,383.37579385492,60.5404863968426,36.4325091045696,2.31183292573021,0.0950308018621455,0.0381865601570518,-0.08,232.097570327525
331,5,5,360.725171379262,60.5075603864837,17.7915348460516,3.4283384172128,0.0493215784693489,0.0566596702183126,-0.08,218.266000901554
332,5,5,376.584930706259,61.2596558831113,12.7729668680843,4.36564809701705,0.0339178916270748,0.0712646526344693,-0.08,230.694632658307
