"","sim.num","sample.num","tru.tot","meas.tot"
"555",139,3,447.606398862702,439.613530973972
"556",139,4,284.171946558688,279.784615883685
"557",140,1,243.459454774376,246.630606553904
"558",140,2,144.553924161255,129.473474222716
"559",140,3,300.006309575206,304.888660488625
"560",140,4,256.289728299723,259.530407853532
"561",141,1,477.638465155462,478.962245424308
"562",141,2,140.297558958619,124.376129775059
"563",141,3,386.234634233559,385.751001041899
"564",141,4,410.10228569054,398.798195707829
"565",142,1,515.162776361581,528.463731305045
"566",142,2,489.018379015345,491.023498501604
"567",142,3,247.536760784561,242.234129949486
"568",142,4,253.295262050606,264.909050557297
"569",143,1,194.85642858059,192.586110232647
"570",143,2,272.396265152015,272.123797366249
"571",143,3,304.791100288418,298.990776073148
"572",143,4,198.004293357629,196.598669345759
"573",144,1,163.391814742903,156.099535933095
"574",144,2,212.274826996192,201.43886228973
"575",144,3,129.317934146502,126.273929928403
"576",144,4,209.198577609607,185.780736346271
"577",145,1,245.118172638734,243.203406082899
"578",145,2,355.899993495327,354.917548968654
"579",145,3,270.10292914302,264.451799466602
"580",145,4,314.160043539314,313.396700242438
"581",146,1,215.639321188727,220.18720851798
"582",146,2,220.230889994945,195.699908185775
"583",146,3,464.46156449562,446.989225007051
"584",146,4,182.932660613488,185.295457867964
"585",147,1,360.729115428777,379.837693495079
"586",147,2,275.271693942329,279.751301453683
"587",147,3,195.496385111985,215.082354996335
"588",147,4,330.131004342425,330.298467246594
"589",148,1,213.639797777961,218.987862530198
"590",148,2,324.581348294776,303.792479628144
"591",148,3,320.462869813646,302.342681264775
"592",148,4,366.338561662893,378.394845819846
"593",149,1,255.250634512093,270.872183089796
"594",149,2,447.689382023785,437.824175376078
"595",149,3,242.932524280602,215.84642163424
"596",149,4,220.372350307761,206.376371336569
"597",150,1,170.42166799315,200.782085677962
"598",150,2,185.183077282644,210.988037535858
"599",150,3,242.879073398158,252.748803611333
"600",150,4,259.660901177933,237.74080493022
"601",151,1,353.866690335138,330.768971433161
"602",151,2,206.506187713674,192.605337440148
"603",151,3,399.429619370969,394.180496250628
"604",151,4,241.207702307057,245.690878655759
"605",152,1,220.472840455737,217.436895676939
"606",152,2,177.191369269405,190.71595160032
"607",152,3,378.076070084689,388.113519813642
"608",152,4,211.12854207296,221.310325391711
"609",153,1,258.883377572117,241.185925924258
"610",153,2,358.005298751844,356.083255728012
"611",153,3,390.474832113505,392.678929721504
"612",153,4,154.337219722755,152.738181747086
"613",154,1,205.521231051116,202.762438122424
"614",154,2,279.423255422522,278.566516602434
"615",154,3,378.645193647292,368.460212916598
"616",154,4,315.828807476114,322.55866092186
"617",155,1,264.296563684671,286.221485693175
"618",155,2,271.302395037152,261.471287319315
"619",155,3,382.667290554321,381.433376233368
"620",155,4,360.503327221158,352.622213283827
"621",156,1,97.9031976146438,99.783241194415
"622",156,2,266.344553349359,254.16935524815
"623",156,3,183.815814467127,194.549880641306
"624",156,4,192.486886631291,195.215458817368
"625",157,1,282.340896871579,286.446524812459
"626",157,2,166.931760551052,170.707769316085
"627",157,3,99.5573407449485,86.4381250499408
"628",157,4,214.99019669803,218.919702698567
"629",158,1,276.240222058372,265.389423424733
"630",158,2,74.3736678519705,35.0299681979156
"631",158,3,377.735044095801,381.418743590883
"632",158,4,179.120621499826,161.693033602995
"633",159,1,294.190999051995,322.714494849771
"634",159,2,292.338732430073,281.951297974514
"635",159,3,188.530044754601,182.854055817789
"636",159,4,323.210073713571,342.76851837496
"637",160,1,285.157820264586,264.677676829283
"638",160,2,296.829106173917,261.05884321826
"639",160,3,152.249967039898,147.769958415867
"640",160,4,309.290943374203,326.867805357094
"641",161,1,308.481615071347,297.5114677386
"642",161,2,202.04020333685,191.935941189507
"643",161,3,215.605837005574,212.255648547093
"644",161,4,226.668728012823,218.673914428235
"645",162,1,420.333256306015,427.821436838528
"646",162,2,175.71593546387,184.198721260673
"647",162,3,237.176143181404,236.241219080038
"648",162,4,200.768439364545,202.287172481141
"649",163,1,398.568074140202,410.825702649442
"650",163,2,316.765602232219,308.306306221005
"651",163,3,219.289039935956,227.873073716005
"652",163,4,147.904552203873,148.396960814078
